time;temperature_2m_C;relative_humidity_2m_percentage;rain_mm;cloud_cover_percentage;sunshine_duration_s
2023-07-09T09:00;28.7;49;0.00;22;3600.00
2023-07-09T10:00;31.2;41;0.00;30;3600.00
2023-07-09T11:00;33.0;34;0.00;31;3600.00
2023-07-09T12:00;34.3;27;0.00;41;3600.00
2023-07-09T13:00;35.9;21;0.00;37;3600.00
2023-07-09T14:00;36.2;20;0.00;34;3600.00
2023-07-09T15:00;36.1;20;0.00;35;3600.00
2023-07-09T16:00;35.8;22;0.00;32;3600.00
2023-07-09T17:00;34.7;24;0.00;36;3600.00
2023-07-09T18:00;33.6;29;0.00;32;3600.00
2023-07-09T19:00;31.6;38;0.00;46;3600.00
2023-07-09T20:00;28.8;44;0.00;30;2205.53
2023-07-09T21:00;27.2;43;0.00;31;0.00
2023-07-09T22:00;26.5;44;0.00;4;0.00
2023-07-09T23:00;24.2;58;0.00;6;0.00
2023-07-10T00:00;23.3;61;0.00;3;0.00
2023-07-10T01:00;26.8;48;0.00;29;0.00
2023-07-10T02:00;23.7;60;0.00;31;0.00
2023-07-10T03:00;22.3;71;0.00;34;0.00
2023-07-10T04:00;21.2;78;0.00;35;0.00
2023-07-10T05:00;21.1;78;0.00;18;0.00
2023-07-10T06:00;21.8;77;0.00;27;3042.94
2023-07-10T07:00;22.8;76;0.00;17;3600.00
2023-07-10T08:00;24.7;73;0.00;0;3600.00
2023-07-10T09:00;26.3;66;0.00;34;3600.00
2023-07-10T10:00;27.4;61;0.00;10;3600.00
2023-07-10T11:00;28.8;52;0.00;15;3600.00
2023-07-10T12:00;29.8;46;0.00;15;3600.00
2023-07-10T13:00;31.6;35;0.00;7;3600.00
2023-07-10T14:00;31.7;32;0.00;4;3600.00
2023-07-10T15:00;31.9;30;0.00;0;3600.00
2023-07-10T16:00;32.0;29;0.00;0;3600.00
2023-07-10T17:00;31.5;29;0.00;0;3600.00
2023-07-10T18:00;30.5;29;0.00;0;3600.00
2023-07-10T19:00;29.4;33;0.00;0;3600.00
2023-07-10T20:00;26.8;37;0.00;0;3216.58
2023-07-10T21:00;25.1;39;0.00;0;0.00
2023-07-10T22:00;23.1;51;0.00;0;0.00
2023-07-10T23:00;22.7;52;0.00;4;0.00
2023-07-11T00:00;23.6;45;0.00;1;0.00
2023-07-11T01:00;20.4;64;0.00;3;0.00
2023-07-11T02:00;18.5;73;0.00;11;0.00
2023-07-11T03:00;18.0;75;0.00;2;0.00
2023-07-11T04:00;17.6;78;0.00;0;0.00
2023-07-11T05:00;18.1;77;0.00;0;0.00
2023-07-11T06:00;20.0;67;0.00;2;2991.65
2023-07-11T07:00;22.1;63;0.00;0;3600.00
2023-07-11T08:00;24.4;55;0.00;0;3600.00
2023-07-11T09:00;27.1;47;0.00;0;3600.00
2023-07-11T10:00;29.8;42;0.00;1;3600.00
2023-07-11T11:00;31.5;40;0.00;1;3600.00
2023-07-11T12:00;32.4;38;0.00;8;3600.00
2023-07-11T13:00;33.2;39;0.00;6;3600.00
2023-07-11T14:00;33.8;37;0.00;10;3600.00
2023-07-11T15:00;34.3;34;0.00;31;3600.00
2023-07-11T16:00;32.4;34;0.00;26;3231.45
2023-07-11T17:00;32.9;33;0.00;25;3600.00
2023-07-11T18:00;32.4;37;0.00;28;3600.00
2023-07-11T19:00;31.4;58;0.00;45;3600.00
2023-07-11T20:00;28.5;58;0.00;34;1246.38
2023-07-11T21:00;28.0;48;0.00;71;0.00
2023-07-11T22:00;23.2;81;1.60;31;0.00
2023-07-11T23:00;22.3;88;1.70;52;0.00
2023-07-12T00:00;22.2;88;0.00;34;0.00
2023-07-12T01:00;21.4;87;0.00;32;0.00
2023-07-12T02:00;21.7;85;0.00;39;0.00
2023-07-12T03:00;22.3;77;0.00;29;0.00
2023-07-12T04:00;21.7;82;0.00;52;0.00
2023-07-12T05:00;21.9;82;0.00;30;0.00
2023-07-12T06:00;22.4;78;0.00;31;1252.12
2023-07-12T07:00;23.3;72;0.00;28;3600.00
2023-07-12T08:00;24.1;65;0.10;29;3600.00
2023-07-12T09:00;24.8;63;0.10;26;3600.00
2023-07-12T10:00;25.9;59;0.00;32;3600.00
2023-07-12T11:00;24.3;63;0.30;52;3600.00
2023-07-12T12:00;23.9;68;0.00;68;3600.00
2023-07-12T13:00;28.0;45;0.20;85;563.26
2023-07-12T14:00;28.5;39;0.00;42;3600.00
2023-07-12T15:00;26.7;46;0.10;76;3600.00
2023-07-12T16:00;25.9;50;0.00;70;1600.99
2023-07-12T17:00;26.0;50;0.00;59;2880.50
2023-07-12T18:00;25.1;51;0.00;100;0.00
2023-07-12T19:00;24.7;51;0.00;95;0.00
2023-07-12T20:00;24.1;48;0.00;61;0.00
2023-07-12T21:00;22.8;52;0.00;70;0.00
2023-07-12T22:00;21.8;62;0.00;77;0.00
2023-07-12T23:00;21.3;64;0.00;40;0.00
2023-07-13T00:00;20.6;64;0.00;43;0.00
2023-07-13T01:00;19.4;57;0.00;22;0.00
2023-07-13T02:00;18.2;57;0.00;2;0.00
2023-07-13T03:00;16.7;63;0.00;4;0.00
2023-07-13T04:00;15.4;70;0.00;31;0.00
2023-07-13T05:00;15.7;74;0.00;27;0.00
2023-07-13T06:00;17.3;68;0.00;17;2686.07
2023-07-13T07:00;19.2;60;0.00;5;3600.00
2023-07-13T08:00;20.9;52;0.00;3;3600.00
2023-07-13T09:00;22.5;45;0.00;12;3600.00
2023-07-13T10:00;23.9;40;0.00;36;3600.00
2023-07-13T11:00;24.4;37;0.00;84;3600.00
2023-07-13T12:00;24.6;38;0.00;70;3600.00
2023-07-13T13:00;25.9;34;0.00;33;3600.00
2023-07-13T14:00;26.1;32;0.00;37;3600.00
2023-07-13T15:00;26.6;30;0.00;44;3600.00
2023-07-13T16:00;25.9;32;0.00;64;3600.00
2023-07-13T17:00;25.2;35;0.00;29;3600.00
2023-07-13T18:00;25.3;33;0.00;18;3600.00
2023-07-13T19:00;24.4;35;0.00;38;3600.00
2023-07-13T20:00;22.8;40;0.00;6;2922.30
2023-07-13T21:00;20.3;49;0.00;10;0.00
2023-07-13T22:00;19.0;56;0.00;22;0.00
2023-07-13T23:00;18.3;63;0.00;31;0.00
2023-07-14T00:00;18.4;63;0.00;10;0.00
2023-07-14T01:00;17.5;70;0.00;15;0.00
2023-07-14T02:00;16.2;72;0.00;6;0.00
2023-07-14T03:00;17.9;62;0.00;3;0.00
2023-07-14T04:00;16.6;66;0.00;14;0.00
2023-07-14T05:00;16.3;66;0.00;19;0.00
2023-07-14T06:00;16.0;73;0.00;31;2830.56
2023-07-14T07:00;18.2;69;0.00;40;3600.00
2023-07-14T08:00;20.7;59;0.00;90;3600.00
2023-07-14T09:00;23.1;51;0.00;32;3600.00
2023-07-14T10:00;25.8;40;0.00;31;3600.00
2023-07-14T11:00;27.0;35;0.00;32;3600.00
2023-07-14T12:00;27.5;34;0.00;36;3600.00
2023-07-14T13:00;27.3;34;0.00;45;3600.00
2023-07-14T14:00;28.1;32;0.00;32;3600.00
2023-07-14T15:00;28.8;30;0.00;1;3600.00
2023-07-14T16:00;29.6;30;0.00;21;3600.00
2023-07-14T17:00;29.9;31;0.00;1;3600.00
2023-07-14T18:00;29.8;35;0.00;2;3600.00
2023-07-14T19:00;28.4;56;0.00;0;3600.00
2023-07-14T20:00;25.6;49;0.00;19;3062.42
2023-07-14T21:00;23.1;57;0.00;1;0.00
2023-07-14T22:00;21.1;65;0.00;0;0.00
2023-07-14T23:00;20.2;69;0.00;0;0.00
2023-07-15T00:00;19.9;70;0.00;0;0.00
2023-07-15T01:00;20.3;67;0.00;0;0.00
2023-07-15T02:00;19.8;69;0.00;4;0.00
2023-07-15T03:00;20.9;65;0.00;2;0.00
2023-07-15T04:00;21.0;62;0.00;4;0.00
2023-07-15T05:00;20.2;65;0.00;0;0.00
2023-07-15T06:00;23.2;51;0.00;3;2774.81
2023-07-15T07:00;23.9;58;0.00;0;3600.00
2023-07-15T08:00;26.3;49;0.00;1;3600.00
2023-07-15T09:00;28.7;42;0.00;7;3600.00
2023-07-15T10:00;31.2;37;0.00;9;3600.00
2023-07-15T11:00;32.3;34;0.00;1;3600.00
2023-07-15T12:00;33.3;31;0.00;2;3600.00
2023-07-15T13:00;31.6;39;0.00;32;3600.00
2023-07-15T14:00;31.2;41;0.00;6;3600.00
2023-07-15T15:00;31.1;44;0.00;50;3600.00
2023-07-15T16:00;27.6;59;0.00;31;3094.24
2023-07-15T17:00;27.9;59;0.00;6;3600.00
2023-07-15T18:00;27.9;59;0.00;12;3600.00
2023-07-15T19:00;27.0;61;0.00;48;3600.00
2023-07-15T20:00;24.9;68;0.00;100;141.37
2023-07-15T21:00;23.1;77;0.20;70;0.00
2023-07-15T22:00;22.1;82;0.10;49;0.00
2023-07-15T23:00;20.8;91;1.20;57;0.00
2023-07-16T00:00;20.3;94;2.00;100;0.00
2023-07-16T01:00;20.7;84;1.40;87;0.00
2023-07-16T02:00;20.0;85;0.00;56;0.00
2023-07-16T03:00;19.3;76;0.00;60;0.00
2023-07-16T04:00;18.7;76;0.00;56;0.00
2023-07-16T05:00;18.1;74;0.00;75;0.00
2023-07-16T06:00;18.4;72;0.00;70;0.00
2023-07-16T07:00;18.9;71;0.00;14;1877.31
2023-07-16T08:00;20.1;65;0.00;53;3600.00
2023-07-16T09:00;21.2;59;0.00;33;3600.00
2023-07-16T10:00;22.4;52;0.00;61;3600.00
2023-07-16T11:00;23.3;48;0.00;100;3600.00
2023-07-16T12:00;24.1;45;0.00;100;3600.00
2023-07-16T13:00;23.4;47;0.00;100;3600.00
2023-07-16T14:00;23.9;46;0.00;100;3600.00
2023-07-16T15:00;24.7;44;0.00;100;3600.00
2023-07-16T16:00;25.2;42;0.00;100;3600.00
2023-07-16T17:00;24.7;44;0.00;99;3178.08
2023-07-16T18:00;24.5;44;0.00;64;3600.00
2023-07-16T19:00;24.2;46;0.00;66;3600.00
2023-07-16T20:00;23.2;50;0.00;71;149.69
2023-07-16T21:00;22.3;53;0.00;18;0.00
2023-07-16T22:00;21.5;55;0.00;76;0.00
2023-07-16T23:00;21.4;56;0.00;5;0.00
2023-07-17T00:00;19.6;63;0.00;17;0.00
2023-07-17T01:00;18.0;76;0.00;94;0.00
2023-07-17T02:00;19.0;70;0.00;93;0.00
2023-07-17T03:00;19.0;70;0.00;100;0.00
2023-07-17T04:00;19.4;63;0.00;74;0.00
2023-07-17T05:00;18.7;63;0.00;6;0.00
2023-07-17T06:00;18.8;69;0.00;0;2660.84
2023-07-17T07:00;19.9;71;0.00;0;3600.00
2023-07-17T08:00;21.4;62;0.00;14;3600.00
2023-07-17T09:00;22.6;53;0.00;52;3600.00
2023-07-17T10:00;23.3;48;0.00;38;3600.00
2023-07-17T11:00;23.9;44;0.00;41;3600.00
2023-07-17T12:00;24.9;42;0.00;100;3600.00
2023-07-17T13:00;25.2;41;0.00;38;2041.56
2023-07-17T14:00;26.0;39;0.00;21;3600.00
2023-07-17T15:00;26.4;35;0.00;50;3600.00
2023-07-17T16:00;26.8;33;0.00;36;3600.00
2023-07-17T17:00;26.6;33;0.00;9;3600.00
2023-07-17T18:00;26.1;32;0.00;10;3600.00
2023-07-17T19:00;24.2;38;0.00;2;3600.00
2023-07-17T20:00;22.7;40;0.00;0;2922.03
2023-07-17T21:00;20.9;46;0.00;0;0.00
2023-07-17T22:00;19.3;53;0.00;0;0.00
2023-07-17T23:00;17.5;62;0.00;10;0.00
2023-07-18T00:00;16.7;68;0.00;13;0.00
2023-07-18T01:00;16.5;70;0.00;3;0.00
2023-07-18T02:00;15.8;71;0.00;3;0.00
2023-07-18T03:00;15.3;74;0.00;3;0.00
2023-07-18T04:00;14.6;77;0.00;1;0.00
2023-07-18T05:00;14.5;75;0.00;0;0.00
2023-07-18T06:00;16.1;68;0.00;0;2602.04
2023-07-18T07:00;18.2;63;0.00;0;3600.00
2023-07-18T08:00;20.2;56;0.00;0;3600.00
2023-07-18T09:00;22.3;50;0.00;0;3600.00
2023-07-18T10:00;24.4;44;0.00;15;3600.00
2023-07-18T11:00;26.0;40;0.00;30;3600.00
2023-07-18T12:00;26.2;39;0.00;31;3600.00
2023-07-18T13:00;27.0;37;0.00;30;174.90
2023-07-18T14:00;28.0;37;0.00;29;3600.00
2023-07-18T15:00;28.8;36;0.00;32;3600.00
2023-07-18T16:00;28.9;36;0.00;6;3600.00
2023-07-18T17:00;28.9;36;0.00;16;3600.00
2023-07-18T18:00;28.3;38;0.00;35;3600.00
2023-07-18T19:00;26.2;49;0.50;55;3600.00
2023-07-18T20:00;24.3;58;0.00;57;0.00
2023-07-18T21:00;22.9;67;0.00;18;0.00
2023-07-18T22:00;21.2;80;0.00;8;0.00
2023-07-18T23:00;20.3;86;0.00;19;0.00
2023-07-19T00:00;21.2;77;0.00;23;0.00
2023-07-19T01:00;19.4;77;0.00;8;0.00
2023-07-19T02:00;18.7;84;0.00;20;0.00
2023-07-19T03:00;18.8;87;0.00;63;0.00
2023-07-19T04:00;19.1;87;0.00;32;0.00
2023-07-19T05:00;19.0;88;0.00;6;0.00
2023-07-19T06:00;19.5;87;0.00;30;2541.55
2023-07-19T07:00;21.0;81;0.00;13;3600.00
2023-07-19T08:00;22.6;72;0.00;9;3600.00
2023-07-19T09:00;24.2;61;0.00;0;3600.00
2023-07-19T10:00;25.8;52;0.00;10;3600.00
2023-07-19T11:00;26.9;44;0.00;21;3600.00
2023-07-19T12:00;27.4;43;0.00;28;3600.00
2023-07-19T13:00;28.4;42;0.00;18;3600.00
2023-07-19T14:00;28.7;37;0.00;22;3600.00
2023-07-19T15:00;28.1;40;0.00;26;3600.00
2023-07-19T16:00;28.3;39;0.00;13;3600.00
2023-07-19T17:00;27.5;38;0.00;11;3600.00
2023-07-19T18:00;26.7;37;0.00;26;3600.00
2023-07-19T19:00;25.3;38;0.00;43;3600.00
2023-07-19T20:00;24.2;40;0.00;75;704.55
2023-07-19T21:00;23.3;42;0.00;68;0.00
2023-07-19T22:00;21.8;46;0.00;35;0.00
2023-07-19T23:00;20.7;50;0.00;19;0.00
2023-07-20T00:00;19.2;56;0.00;25;0.00
2023-07-20T01:00;19.0;58;0.00;8;0.00
2023-07-20T02:00;17.8;63;0.00;2;0.00
2023-07-20T03:00;16.8;69;0.00;9;0.00
2023-07-20T04:00;16.4;71;0.00;6;0.00
2023-07-20T05:00;16.1;73;0.00;8;0.00
2023-07-20T06:00;16.8;72;0.00;4;2479.47
2023-07-20T07:00;18.3;66;0.00;0;3600.00
2023-07-20T08:00;19.8;61;0.00;0;3600.00
2023-07-20T09:00;21.2;53;0.00;16;3600.00
2023-07-20T10:00;22.5;45;0.00;42;3600.00
2023-07-20T11:00;23.7;40;0.00;35;3600.00
2023-07-20T12:00;25.0;35;0.00;34;3600.00
2023-07-20T13:00;24.7;38;0.00;49;3600.00
2023-07-20T14:00;25.6;34;0.00;57;3600.00
2023-07-20T15:00;25.7;32;0.00;55;3600.00
2023-07-20T16:00;26.3;31;0.00;58;3600.00
2023-07-20T17:00;26.0;31;0.00;72;3600.00
2023-07-20T18:00;25.5;32;0.00;72;3600.00
2023-07-20T19:00;24.8;36;0.00;53;1058.59
2023-07-20T20:00;22.1;55;0.00;55;533.64
2023-07-20T21:00;21.0;56;0.00;44;0.00
2023-07-20T22:00;20.0;60;0.00;32;0.00
2023-07-20T23:00;19.4;62;0.00;32;0.00
2023-07-21T00:00;20.3;54;0.00;29;0.00
2023-07-21T01:00;17.8;52;0.00;48;0.00
2023-07-21T02:00;18.0;52;0.00;83;0.00
2023-07-21T03:00;18.3;54;0.00;71;0.00
2023-07-21T04:00;17.2;60;0.10;54;0.00
2023-07-21T05:00;17.1;61;0.00;62;0.00
2023-07-21T06:00;17.4;63;0.00;26;244.58
2023-07-21T07:00;18.2;65;0.00;2;3600.00
2023-07-21T08:00;19.8;59;0.00;8;3600.00
2023-07-21T09:00;21.5;54;0.00;6;3600.00
2023-07-21T10:00;23.3;44;0.00;14;3600.00
2023-07-21T11:00;24.5;37;0.00;29;3600.00
2023-07-21T12:00;25.1;33;0.00;1;3600.00
2023-07-21T13:00;25.2;35;0.00;44;3600.00
2023-07-21T14:00;21.7;48;0.00;88;3600.00
2023-07-21T15:00;21.6;53;0.60;64;3600.00
2023-07-21T16:00;20.2;61;0.00;9;0.00
2023-07-21T17:00;21.4;52;0.00;70;3600.00
2023-07-21T18:00;21.3;46;0.00;13;927.16
2023-07-21T19:00;20.9;43;0.00;11;3600.00
2023-07-21T20:00;19.3;53;0.00;29;2700.10
2023-07-21T21:00;18.6;58;0.00;4;0.00
2023-07-21T22:00;18.4;59;0.00;6;0.00
2023-07-21T23:00;18.2;61;0.00;32;0.00
2023-07-22T00:00;17.5;65;0.00;22;0.00
2023-07-22T01:00;17.0;74;0.00;40;0.00
2023-07-22T02:00;16.2;77;0.00;21;0.00
2023-07-22T03:00;15.8;78;0.00;15;0.00
2023-07-22T04:00;15.3;81;0.00;2;0.00
2023-07-22T05:00;15.2;82;0.00;18;0.00
2023-07-22T06:00;15.8;81;0.00;33;2157.21
2023-07-22T07:00;17.0;75;0.00;26;3600.00
2023-07-22T08:00;19.2;64;0.00;10;3600.00
2023-07-22T09:00;21.3;55;0.00;40;3600.00
2023-07-22T10:00;22.6;47;0.10;36;3600.00
2023-07-22T11:00;23.4;42;0.10;34;3600.00
2023-07-22T12:00;24.3;37;0.00;53;3600.00
2023-07-22T13:00;24.5;42;0.00;18;3600.00
2023-07-22T14:00;25.5;36;0.00;36;3600.00
2023-07-22T15:00;27.0;28;0.00;64;3600.00
2023-07-22T16:00;27.1;26;0.00;58;3600.00
2023-07-22T17:00;26.6;27;0.00;34;3600.00
2023-07-22T18:00;25.5;31;0.00;5;3600.00
2023-07-22T19:00;24.1;36;0.00;8;3600.00
2023-07-22T20:00;21.9;44;0.00;28;2406.52
2023-07-22T21:00;21.6;45;0.00;11;0.00
2023-07-22T22:00;20.7;50;0.00;11;0.00
2023-07-22T23:00;19.8;55;0.00;24;0.00
2023-07-23T00:00;19.1;58;0.00;31;0.00
2023-07-23T01:00;19.1;60;0.00;9;0.00
2023-07-23T02:00;18.2;65;0.00;6;0.00
2023-07-23T03:00;18.0;66;0.00;1;0.00
2023-07-23T04:00;17.7;67;0.00;2;0.00
2023-07-23T05:00;17.6;67;0.00;22;0.00
2023-07-23T06:00;18.1;65;0.00;16;2284.72
2023-07-23T07:00;19.5;61;0.00;62;3600.00
2023-07-23T08:00;21.1;56;0.00;72;3600.00
2023-07-23T09:00;23.2;48;0.00;86;3600.00
2023-07-23T10:00;23.7;46;0.00;73;0.00
2023-07-23T11:00;25.3;43;0.00;85;3600.00
2023-07-23T12:00;24.7;45;0.00;88;0.00
2023-07-23T13:00;26.3;40;0.00;100;3600.00
2023-07-23T14:00;27.3;36;0.00;81;3600.00
2023-07-23T15:00;27.2;35;0.00;87;3600.00
2023-07-23T16:00;27.0;35;0.00;83;3600.00
2023-07-23T17:00;26.5;38;0.00;37;3496.16
2023-07-23T18:00;26.9;37;0.00;59;3600.00
2023-07-23T19:00;26.2;41;0.00;57;3600.00
2023-07-23T20:00;24.8;48;0.00;51;0.00
2023-07-23T21:00;22.6;57;0.00;19;0.00
2023-07-23T22:00;21.6;62;0.00;26;0.00
2023-07-23T23:00;21.2;62;0.00;32;0.00
2023-07-24T00:00;21.5;60;0.00;68;0.00
2023-07-24T01:00;19.6;85;0.00;32;0.00
2023-07-24T02:00;18.4;90;0.00;44;0.00
2023-07-24T03:00;18.7;88;0.00;49;0.00
2023-07-24T04:00;17.4;92;0.00;17;0.00
2023-07-24T05:00;17.1;96;0.00;36;0.00
2023-07-24T06:00;18.0;94;0.00;31;0.00
2023-07-24T07:00;19.9;86;0.00;73;0.00
2023-07-24T08:00;21.6;78;0.00;93;1720.85
2023-07-24T09:00;21.6;77;0.40;89;297.22
2023-07-24T10:00;20.9;74;0.70;80;0.00
2023-07-24T11:00;18.3;88;2.40;54;0.00
2023-07-24T12:00;20.8;79;0.10;89;38.45
2023-07-24T13:00;23.5;61;0.00;91;2503.75
2023-07-24T14:00;24.7;56;0.00;42;3600.00
2023-07-24T15:00;23.1;63;0.30;78;3600.00
2023-07-24T16:00;22.2;69;0.50;49;3600.00
2023-07-24T17:00;23.0;62;0.00;23;3600.00
2023-07-24T18:00;23.0;58;0.10;10;3600.00
2023-07-24T19:00;22.7;57;0.00;8;3600.00
2023-07-24T20:00;21.5;59;0.00;20;2509.43
2023-07-24T21:00;20.0;65;0.00;23;0.00
2023-07-24T22:00;19.2;68;0.00;42;0.00
2023-07-24T23:00;18.7;71;0.00;63;0.00
2023-07-25T00:00;18.1;75;0.00;35;0.00
2023-07-25T01:00;18.6;74;0.00;28;0.00
2023-07-25T02:00;17.6;79;0.00;67;0.00
2023-07-25T03:00;16.6;87;0.00;46;0.00
2023-07-25T04:00;16.3;89;0.20;90;0.00
2023-07-25T05:00;15.9;91;1.70;100;0.00
2023-07-25T06:00;16.3;91;0.00;61;0.00
2023-07-25T07:00;16.5;87;0.20;100;3299.89
2023-07-25T08:00;16.5;89;0.10;21;0.00
2023-07-25T09:00;18.7;78;0.20;22;3600.00
2023-07-25T10:00;20.3;66;2.40;100;3600.00
2023-07-25T11:00;18.3;82;5.30;98;0.00
2023-07-25T12:00;17.5;80;4.10;100;432.29
2023-07-25T13:00;18.4;70;0.10;82;3600.00
2023-07-25T14:00;18.1;71;0.30;59;69.78
2023-07-25T15:00;18.1;67;0.20;100;1842.92
2023-07-25T16:00;17.6;74;1.00;100;0.00
2023-07-25T17:00;16.1;87;2.40;100;0.00
2023-07-25T18:00;16.2;89;2.00;90;0.00
2023-07-25T19:00;16.2;90;0.70;88;0.00
2023-07-25T20:00;15.9;88;0.10;100;0.00
2023-07-25T21:00;15.8;88;0.00;100;0.00
2023-07-25T22:00;15.4;90;0.00;98;0.00
2023-07-25T23:00;14.8;91;0.00;77;0.00
2023-07-26T00:00;14.5;91;0.00;62;0.00
2023-07-26T01:00;12.5;94;0.00;45;0.00
2023-07-26T02:00;12.9;92;0.00;14;0.00
2023-07-26T03:00;12.8;92;0.00;42;0.00
2023-07-26T04:00;12.7;91;0.60;59;0.00
2023-07-26T05:00;12.7;93;0.20;50;0.00
2023-07-26T06:00;13.0;91;0.00;15;429.09
2023-07-26T07:00;13.3;87;0.70;61;3600.00
2023-07-26T08:00;14.2;79;0.30;100;3600.00
2023-07-26T09:00;15.1;78;0.10;64;3600.00
2023-07-26T10:00;16.9;74;0.20;37;3600.00
2023-07-26T11:00;18.1;67;0.20;86;3600.00
2023-07-26T12:00;19.1;55;0.40;100;3600.00
2023-07-26T13:00;19.7;49;0.90;100;1139.16
2023-07-26T14:00;18.1;54;0.30;67;0.00
2023-07-26T15:00;18.9;56;0.10;17;3600.00
2023-07-26T16:00;19.8;53;0.00;100;3600.00
2023-07-26T17:00;19.9;52;0.00;22;3600.00
2023-07-26T18:00;19.7;51;0.00;19;3600.00
2023-07-26T19:00;18.8;57;0.00;10;3600.00
2023-07-26T20:00;17.0;68;0.00;23;2306.50
2023-07-26T21:00;16.0;72;0.00;36;0.00
2023-07-26T22:00;15.9;67;0.00;47;0.00
2023-07-26T23:00;16.0;65;0.00;38;0.00
2023-07-27T00:00;16.1;64;0.00;32;0.00
2023-07-27T01:00;15.9;68;0.00;63;0.00
2023-07-27T02:00;16.1;69;0.00;74;0.00
2023-07-27T03:00;16.3;69;0.00;83;0.00
2023-07-27T04:00;16.2;70;0.00;95;0.00
2023-07-27T05:00;16.7;67;0.00;100;0.00
2023-07-27T06:00;17.1;64;0.00;100;0.00
2023-07-27T07:00;16.9;67;0.50;100;0.00
2023-07-27T08:00;16.3;75;0.70;89;0.00
2023-07-27T09:00;16.6;75;0.30;100;0.00
2023-07-27T10:00;17.1;74;0.30;100;0.00
2023-07-27T11:00;18.5;70;0.20;92;0.00
2023-07-27T12:00;18.3;73;0.70;89;0.00
2023-07-27T13:00;18.9;77;2.50;100;71.46
2023-07-27T14:00;20.1;73;0.00;100;0.00
2023-07-27T15:00;20.6;73;0.00;100;0.00
2023-07-27T16:00;21.7;71;0.00;91;1548.68
2023-07-27T17:00;23.0;62;0.00;100;0.00
2023-07-27T18:00;22.5;60;0.00;100;0.00
2023-07-27T19:00;21.1;67;0.30;100;0.00
2023-07-27T20:00;19.8;76;0.30;100;0.00
2023-07-27T21:00;19.1;80;0.10;100;0.00
2023-07-27T22:00;18.7;82;0.30;100;0.00
2023-07-27T23:00;18.6;84;0.10;76;0.00
2023-07-28T00:00;18.3;85;0.00;42;0.00
2023-07-28T01:00;18.2;89;0.00;61;0.00
2023-07-28T02:00;17.5;94;0.00;86;0.00
2023-07-28T03:00;17.6;94;0.00;88;0.00
2023-07-28T04:00;17.0;95;0.00;100;0.00
2023-07-28T05:00;17.1;94;0.90;100;0.00
2023-07-28T06:00;17.2;94;1.00;100;0.00
2023-07-28T07:00;17.8;91;0.20;100;0.00
2023-07-28T08:00;18.5;89;0.20;100;0.00
2023-07-28T09:00;19.5;82;0.10;100;1317.80
2023-07-28T10:00;21.0;75;0.00;100;3600.00
2023-07-28T11:00;22.1;69;0.10;100;3600.00
2023-07-28T12:00;23.1;64;0.00;90;3600.00
2023-07-28T13:00;21.2;76;0.50;93;3600.00
2023-07-28T14:00;21.3;78;0.80;96;0.00
2023-07-28T15:00;20.3;89;1.00;100;0.00
2023-07-28T16:00;20.3;85;0.30;81;0.00
2023-07-28T17:00;19.7;88;0.40;96;0.00
2023-07-28T18:00;19.4;89;0.10;68;0.00
2023-07-28T19:00;19.3;89;0.00;57;0.00
2023-07-28T20:00;18.7;88;0.00;12;413.16
2023-07-28T21:00;18.1;90;0.00;6;0.00
2023-07-28T22:00;17.8;92;0.00;23;0.00
2023-07-28T23:00;17.9;92;0.00;13;0.00
2023-07-29T00:00;17.9;92;0.00;8;0.00
2023-07-29T01:00;17.6;92;0.00;36;0.00
2023-07-29T02:00;17.1;94;0.00;4;0.00
2023-07-29T03:00;16.6;93;0.00;42;0.00
2023-07-29T04:00;18.1;90;0.20;60;0.00
2023-07-29T05:00;18.2;88;0.00;46;0.00
2023-07-29T06:00;18.7;86;0.10;100;162.05
2023-07-29T07:00;18.4;90;1.30;100;0.00
2023-07-29T08:00;18.6;90;0.20;100;0.00
2023-07-29T09:00;18.9;89;0.10;100;0.00
2023-07-29T10:00;21.1;80;0.10;19;1665.27
2023-07-29T11:00;22.8;70;0.00;100;3600.00
2023-07-29T12:00;22.2;73;0.10;41;3600.00
2023-07-29T13:00;25.1;59;0.20;40;3600.00
2023-07-29T14:00;25.6;53;0.10;40;3600.00
2023-07-29T15:00;25.7;49;0.00;14;3600.00
2023-07-29T16:00;25.9;50;0.00;22;3600.00
2023-07-29T17:00;25.5;51;0.00;42;3600.00
2023-07-29T18:00;23.2;65;0.00;50;3600.00
2023-07-29T19:00;22.8;67;0.00;54;3600.00
2023-07-29T20:00;20.7;76;0.10;66;0.00
2023-07-29T21:00;19.0;84;0.10;49;0.00
2023-07-29T22:00;18.5;87;0.00;40;0.00
2023-07-29T23:00;18.1;89;0.00;72;0.00
2023-07-30T00:00;17.8;92;0.30;69;0.00
2023-07-30T01:00;18.6;84;0.20;42;0.00
2023-07-30T02:00;18.2;86;0.00;18;0.00
2023-07-30T03:00;17.6;91;0.10;54;0.00
2023-07-30T04:00;17.7;91;0.00;26;0.00
2023-07-30T05:00;17.2;92;0.00;95;0.00
2023-07-30T06:00;17.0;92;0.10;100;36.53
2023-07-30T07:00;17.7;89;0.10;98;1936.18
2023-07-30T08:00;17.9;85;0.10;100;640.28
2023-07-30T09:00;18.8;82;0.20;100;0.00
2023-07-30T10:00;20.1;78;0.10;100;3600.00
2023-07-30T11:00;20.0;74;0.50;81;3600.00
